doc_id,content_type,source_language,target_language,client,brand,tone,source_segment,mt_segment,pe_segment,translation_direction
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"So in other words you have 2 accounts and you sign in with a new account, that is way you are not able to see your books anymore","Então, por outras palavras, você tem duas contas e faz login com uma nova conta, é assim que não consegue ver seus livros mais","Então, em outras palavras, o senhor tem duas contas e está fazendo login com uma nova conta, é por isso que não consegue ver mais seus livros.",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,E agora?,What about now?,What about now?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,you need to sign in with your old email address which is the third one you provide us,"Você precisa fazer login com seu endereço de e-mail antigo, que é o terceiro que você nos fornece","O senhor precisa fazer login com seu endereço de e-mail antigo, que é o terceiro que o senhor forneceu-nos.",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,o último email eu não tenho mais acesso.,The last email I no longer have access to.,I no longer have access to the last email.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"You mean, if you enter your email address and password on the ereader doesn't allow you to sign in?","Quer dizer, se você inserir seu endereço de e-mail e senha no e-reader não permite que você faça login?","Quer dizer que, se o senhor inserir seu endereço de e-mail e senha no e-reader, ele não permite que o senhor faça login?",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"EU consigo LOGAR com #EMAIL# mais ai só aparecem três livro, tenho que logar com o email que não tenho mais acesso: #EMAIL# ?","I can LOGO with #EMAIL#, with more there only appear three book, I have to log in with the email that I no longer have access: #EMAIL#?"," can log in with #EMAIL#, but only three books appear. Do I have to log in with the email I no longer have access to #EMAIL#?",customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,that is correct,Está correto.,Está correto.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"#NAME#, mas e depois quando ele me pedir senha ?","#NAME#, but what about when he asks me for password?","#NAME#, but what do I do later when it asks me for a password?",customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"What i also can do i to transfer the books to your new created account, which it has those 2 email address associated with","O que também posso fazer para transferir os livros para sua nova conta criada, que tem esses 2 endereços de e-mail associados","O que também posso fazer para transferir os livros para sua nova conta criada, que tem esses 2 endereços de e-mail associados",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não uso esse email há muitos anos...,I haven't used this email for many years...,I haven't used this email in many years.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,É possível trans ferir para a conta:,You can transfer to the account:,It is possible to transfer to the account:,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL# ?,#EMAIL# ?,#EMAIL#?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"That email address and the other one are associated with the new account, so yes it will be transferred to the account, not the email address","Esse endereço de e-mail e o outro estão associados à nova conta, então sim será transferido para a conta e não o endereço de e-mail","Esse endereço de e-mail e o outro estão associados à nova conta, então sim, será transferido para a conta e não o endereço de e-mail",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,OK fico então aguardando.,Ok I'm then waiting.,"OK! I look forward to hearing from you, then.",customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Obrigado,Thank you,Thank you!,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Of course, one moment","Claro, um momento","Claro, um momento",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,OK...,Ok...,Ok...,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for holding, so we finished processing the transfer of the library","Obrigado por aguardar, então terminamos o processamento da transferência da biblioteca",Obrigado por aguardar. Nós terminamos o processamento da transferência da biblioteca.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"you can try to sync or sign out of the account in order to see the books, and your old email address no longer is active",Você pode tentar sincronizar ou sair da conta para ver os livros e seu endereço de e-mail antigo não está mais ativo,Você pode tentar sincronizar ou sair da conta para ver os livros e seu endereço de e-mail antigo não está mais ativo,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"OK muito obrigado mesmo, grande abraço...","Ok thank you very much, great hug...",OK! Thank you very much! Kind regards!,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,That is fantastic!,Isso é fantástico!,Isso é fantástico!,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,is there anything else i can help you with?,Há mais alguma coisa em que eu possa ajudá-lo?,Há mais alguma coisa em que eu possa ajudá-lo?,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,No momento não.,At the moment no.,That's all for now.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tudo está ok.,Everything is ok.,Everything is okay.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Muito obrigado, bom final de semana.","Thank you very much, good weekend.",Thank you so much! Have a great weekend!,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Adeus e tudo de bom...,Goodbye and all good...,Take care and bye.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-lo hoje.","Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-lo hoje.",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-10,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope you have an excellent day.,Espero que você tenha um excelente dia.,Espero que você tenha um excelente dia.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Comprei dois livros há poucos dias no site da #PRS_ORG#, mas o livro não abre e dá mensagem de erro: Opa!","I bought two books a few days ago on #PRS_ORG#'s website, but the book does not open and gives error message: Opa!","I bought two books a few days ago on #PRS_ORG#'s website, but the book does not open and gives error message: Opa!",customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Esse documento não se pôde abrir.,This document could not be opened.,This document could not be opened.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Provavelmente há um problema com o seu ficheiro.,There is probably a problem with your file.,There is probably a problem with your file.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,(Já sincronizei e reiniciei o e-reader e não resolveu),(I already synchronized and restarted e-reader and did not solve),(I already synchronized and restarted e-reader and did not solve).,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Delta de Vênus (comprei há poucos dias),Venus Delta (bought a few days ago),Delta de Vênus (I bought a few days ago).,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,URL: #URL#,Url: #URL#,Url: #URL#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Type: image/jpeg,Type: Image/jpeg,Type: Image/jpeg,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Size: #PHONENUMBER#,Size: #PHONENUMBER#,Size: #PHONENUMBER#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you for the information.,Obrigado pela informação.,Obrigado pela informação.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I will be more than happy to assist you.,Terei todo o prazer em ajudá-lo!,Terei todo o prazer em ajudá-lo!,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,May I know what is the itle of the affected books?,Posso saber qual é o itle dos livros afetados?,Posso saber qual é o título dos livros afetados? ,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Delta de Vênus e A casa dos budas ditosos,Delta de Vênus and The house of the ditous Buddhas,Delta de Vênus and A casa dos Budas Ditosos.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Alright, thank you very much","Tudo bem, muito obrigado","Tudo bem, muito obrigado",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,On your e-reader:,No seu e-reader:,No seu e-reader:,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1,1,1,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Go to your Home screen.,Vá para a tela inicial.,Vá para a tela inicial.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2,2,2,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap the More icon at the bottom of the screen.,Toque no ícone Mais na parte inferior da tela.,Toque no ícone Mais na parte inferior da tela.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,3,3,3,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Settings.,Toque em Configurações.,Toque em Configurações.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,4,4,4,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Device information.,Toque em ''Informações do dispositivo''.,Toque em ''Informações do dispositivo''.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,5,5,5,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Beside 'Repair your #PRS_ORG# account', tap Repair.","Ao lado de ""Reparar seu conta da #PRS_ORG#"", toque em ""Reparar"".","Ao lado de ""Reparar sua conta #PRS_ORG#"", toque em Reparar. ",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,6,6,6,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Repair now.,Toque em Reparar agora.,Toque em Reparar agora.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não achei o item 5,I did not find the item 5,I did not find the item 5.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,URL: #URL#,Url: #URL#,Url: #URL#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Type: image/jpeg,Type: Image/jpeg,Type: Image/jpeg,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Size: #PHONENUMBER#,Size: #PHONENUMBER#,Size: #PHONENUMBER#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Could you please send a picture of the previous page on your e-reader, please?","Você poderia enviar uma foto da página anterior no seu e-reader, por favor?","Você poderia enviar uma foto da página anterior em seu e-reader, por favor? ",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,URL: #URL#,Url: #URL#,Url: #URL#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Type: image/jpeg,Type: Image/jpeg,Type: Image/jpeg,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Size: #PHONENUMBER#,Size: #PHONENUMBER#,Size: #PHONENUMBER#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,4,4,4,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Accounts.,Toque em Contas.,Toque em Contas.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,5,5,5,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Under #PRS_ORG#, tap Sign out.","Em #PRS_ORG#, toque em Sair.","Em #PRS_ORG#, toque em Sair.",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,A confirmation screen will appear.,Uma tela de confirmação aparecerá.,Uma tela de confirmação será exibida. ,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,6,6,6,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tap Sign out.,Toque em Sair.,Toque em Sair.,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,After you sign out you will need to set your language and wifi network on your e-reader,"Depois de sair, você precisará definir sua linguagem e rede Wi-Fi no seu e-reader","Depois de sair, você precisará definir seu idioma e rede wifi em seu e-reader ",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,Visitor uploaded: #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,URL: #URL#,Url: #URL#,Url: #URL#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Type: image/jpeg,Type: Image/jpeg,Type: Image/jpeg,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Size: #PHONENUMBER#,Size: #PHONENUMBER#,Size: #PHONENUMBER#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Seria o item fechar sessão?,Would the item close session?,Would the item Close Session?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não encontrei sair,I did not find out,I did not find out.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Yes.,Sim!,Sim!,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"but don't worry, this won't delete your books.","Mas não se preocupe, isso não excluirá seus livros.","Mas não se preocupe, isso não excluirá seus livros.",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,You can sign back in and the books will sync automatically,Você pode fazer login novamente e os livros serão sincronizados automaticamente,Você pode fazer login novamente e os livros serão sincronizados automaticamente ,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ok,OK?,OK?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,After you sign out you will need to set your language and wifi network on your e-reader,"Depois de sair, você precisará definir sua linguagem e rede Wi-Fi no seu e-reader","Depois de sair, você precisará definir seu idioma e rede wifi em seu e-reader ",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tô definindo,T o defining,I am defining.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não tô lembrando a senha,I'm not remembering the password,I'm not remembering the password.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Vou criar uma nova.,I'll create a new one.,I'll create a new one.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Depois é só sincronizar?,Then just sync?,Then just sync?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"before you type in your e-mail address and password, you'll be asked to select a sign in option, the correct one for your account is the #PRS_ORG# sign in option.","Antes de digitar no seu endereço de e-mail e senha, você será solicitado a selecionar uma opção de login, a correta para sua conta é a opção de login do #PRS_ORG#.","antes de digitar seu endereço de e-mail e senha, você será solicitado a selecionar uma opção de login, a correta para sua conta é a opção de login #PRS_ORG#. ",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"To choose this sign in option you need to tap on ""More Sign in options"", there you will need to choose #PRS_ORG#","Para escolher esta opção de login, você precisa tocar em ""Mais opções de login"". Lá, você precisará escolher #PRS_ORG#","Para escolher esta opção de login, você precisa tocar em ""Mais opções de login"", lá você precisará escolher #PRS_ORG# ",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ok,OK?,OK?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,feel free to let me know if you could sign in to your account,Deixe-me saber se você pode fazer login na sua conta,Deixe-me saber se você pode fazer login na sua conta,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ele me direcionou pra fazer login em #PRS_ORG#,He directed me to log in to #PRS_ORG#,He directed me to log in to #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Pronto.,Ready.,Ready.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Achei,I found,I found it.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Great, is the issue resolved","Ótimo, o problema está resolvido","Ótimo, o problema está resolvido",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tá entrando no #PRS_ORG#,Getting into the #PRS_ORG#,Getting into the #PRS_ORG#,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Isso quer dizer que se eu comprar livros em outro site precisarei fazer o mesmo para conseguir ler?,Does this mean that if I buy books on another site I will need to do the same to be able to read?,Does this mean that if I buy books on another site I will need to do the same to be able to read?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,If you buy other books from other site you will need to transfer them to your e-reader using a program called #PRS_ORG#,"Se você comprar outros livros de outro site, precisará transferi-los para seu e-reader usando um programa chamado #PRS_ORG#","Se você comprar outros livros de outro site, precisará transferi-los para seu e-reader usando um programa chamado #PRS_ORG#",agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Certo.,Right.,Right.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Para entrar automaticamente só se eu comprar na #PRS_ORG#?,To enter automatically only if I buy at #PRS_ORG#?,To enter automatically only if I buy at #PRS_ORG#?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Correct,Correto,Correto,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is there anything else I can help you with?,Há mais alguma coisa em que eu possa ajudá-lo?,Há mais alguma coisa em que eu possa ajudá-lo?,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tudo certo.,All right.,All right.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Consegui abrir.,I managed to open.,I managed to open.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Muito obrigada e parabéns pela paciência,Thank you very much and congratulations for the patience,Thank you very much and congratulations for the patience with me.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Onde posso fazer um elogio?,Where can I make a compliment?,Where can I make a compliment?,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,en,pt-br,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is there anything else I can help you with?,Há mais alguma coisa em que eu possa ajudá-lo?,Há mais alguma coisa em que eu possa ajudá-lo?,agent
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Não.,No Thank you.,No.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Boa noite e feliz vida.,Good night and happy life.,Good night and happy life.,customer
en_pt-br_#CLIENT-02#_default_2021-01-31-14,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,:) Valeu,:) Valeu,:) Thanks. ,customer
en_pt-br_#CLIENT-02#_default_2021-02-07-0,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Bom dia,Good Morning!,Good Morning!,customer
en_pt-br_#CLIENT-02#_default_2021-02-07-0,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Estou com problemas em acesder a um livro que acabei de comprar.,I'm having trouble accesder to a book I just bought.,I'm having trouble access to a book I just bought.,customer
en_pt-br_#CLIENT-02#_default_2021-02-07-0,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,No programa da #PRS_ORG# tanto no computador como no telemóvel ele não está na biblioteca.,In the #PRS_ORG# program both on the computer and on the phone it is not in the library.,In the #PRS_ORG# program both on the computer and on the phone it is not in the library.,customer
en_pt-br_#CLIENT-02#_default_2021-02-07-0,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_pt-br_#CLIENT-02#_default_2021-02-07-0,chat,pt-br,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,foi hoje  dia 11/02/#NUMBER#,It was today 11/02/#NUMBER#,It was today 11/02/#NUMBER#,customer
